Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
0.82691294,1.3548127,-0.34599373,-0.4742788,-0.47340772,-0.49210146,2.5777516
0.82691294,-0.73728114,-0.34599373,1.3393795,-0.47340772,-0.18018898,2.5777516
0.82691294,-0.73728114,-0.7247939,-0.4742788,-0.47340772,-0.6480577,-0.5685178
-0.36915746,1.3548127,-0.34599373,-0.4742788,-0.47340772,-0.39953387,2.5777516
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.48606443,-0.5685178
-1.5652279,-0.73728114,-2.0945354,0.4325504,2.0078058,2.4016414,-0.5685178
-1.5652279,1.3548127,-0.34599373,-0.4742788,-0.47340772,1.5832897,1.0046169
-1.5652279,1.3548127,-0.876314,0.4325504,-0.47340772,1.543379,1.0046169
-0.36915746,-0.73728114,0.108566485,0.4325504,-0.47340772,-0.16509645,1.0046169
-1.5652279,1.3548127,0.108566485,-0.4742788,-0.47340772,0.49755052,1.0046169
-1.5652279,1.3548127,-0.34599373,-0.4742788,-0.47340772,1.0253688,1.0046169
-1.5652279,1.3548127,-0.8005539,1.3393795,2.0078058,4.6318154,1.0046169
-0.36915746,1.3548127,-0.19447365,0.4325504,0.767199,-0.12484968,-0.5685178
0.82691294,-0.73728114,-0.042953584,-0.4742788,-0.47340772,-0.48916745,-0.5685178
-0.36915746,-0.73728114,1.093447,0.4325504,0.767199,-0.11981883,-0.5685178
0.82691294,1.3548127,-0.19447365,-0.4742788,-0.47340772,-0.4900046,-0.5685178
-0.36915746,1.3548127,-0.34599373,0.4325504,-0.47340772,-0.12484968,-0.5685178
-0.36915746,-0.73728114,1.9268073,-0.4742788,-0.47340772,-0.3663303,-0.5685178
-1.5652279,1.3548127,0.18432651,-0.4742788,2.0078058,2.6696184,-0.5685178
-1.5652279,1.3548127,0.86616683,0.4325504,0.767199,2.0585377,1.0046169
0.82691294,-0.73728114,-0.4975138,-0.4742788,-0.47340772,-0.5021632,-0.5685178
0.82691294,-0.73728114,-0.11871362,-0.4742788,-0.47340772,-0.48916745,-0.5685178
-0.36915746,1.3548127,0.108566485,-0.4742788,-0.47340772,-0.39953387,2.5777516
-0.36915746,1.3548127,-0.4975138,0.4325504,0.767199,-0.06447952,-0.5685178
0.82691294,-0.73728114,-0.34599373,6.7803545,2.0078058,0.7515238,-0.5685178
-1.5652279,1.3548127,0.5631267,-0.4742788,-0.47340772,2.0813434,1.0046169
0.82691294,-0.73728114,2.4571276,-0.4742788,-0.47340772,-0.52253807,-0.5685178
-0.36915746,1.3548127,0.5631267,-0.4742788,-0.47340772,-0.3864537,-0.5685178
0.82691294,1.3548127,0.18432651,0.4325504,0.767199,-0.23502521,-0.5685178
-1.5652279,1.3548127,-0.952074,-0.4742788,0.767199,0.51868004,1.0046169
0.82691294,1.3548127,-0.34599373,1.3393795,-0.47340772,-0.18018898,2.5777516
-1.5652279,-0.73728114,1.282847,-0.4742788,-0.47340772,-0.07454121,-0.5685178
-1.5652279,-0.73728114,0.71464676,-0.4742788,0.767199,2.4401271,-0.5685178
0.82691294,-0.73728114,-0.952074,1.3393795,-0.47340772,-0.28583676,-0.5685178
-1.5652279,1.3548127,-0.34599373,0.4325504,-0.47340772,2.0414326,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.48916745,-0.5685178
-1.5652279,-0.73728114,0.03280645,0.4325504,-0.47340772,0.6921597,-0.5685178
-1.5652279,1.3548127,0.94192684,-0.4742788,-0.47340772,2.0585377,1.0046169
0.82691294,-0.73728114,1.244967,-0.4742788,-0.47340772,-0.48606443,-0.5685178
-1.5652279,-0.73728114,1.244967,-0.4742788,-0.47340772,0.06632248,-0.5685178
-0.36915746,-0.73728114,-2.0127144,0.4325504,0.767199,-0.12484968,-0.5685178
-1.5652279,1.3548127,-0.34599373,2.2462087,2.0078058,4.6443925,-0.5685178
-0.36915746,-0.73728114,-0.042953584,-0.4742788,-0.47340772,-0.3864537,-0.5685178
-0.36915746,-0.73728114,-0.2702337,-0.4742788,-0.47340772,-0.3864537,-0.5685178
-0.36915746,-0.73728114,0.5631267,-0.4742788,-0.47340772,-0.3864537,-0.5685178
-0.36915746,1.3548127,-0.34599373,-0.4742788,-0.47340772,-0.3864537,-0.5685178
-0.36915746,1.3548127,0.86616683,-0.4742788,-0.47340772,-0.3864537,-0.5685178
0.82691294,1.3548127,-0.34599373,0.4325504,-0.47340772,-0.32407117,-0.5685178
0.82691294,-0.73728114,-1.9369545,0.4325504,0.767199,-0.32809588,-0.5685178
0.82691294,-0.73728114,1.0176868,-0.4742788,-0.47340772,-0.47373885,-0.5685178
0.82691294,-0.73728114,-0.42175376,-0.4742788,-0.47340772,-0.46241945,-0.5685178
-1.5652279,-0.73728114,-0.34599373,-0.4742788,-0.47340772,0.05626079,-0.5685178
0.82691294,-0.73728114,-1.027834,0.4325504,0.767199,-0.5025817,1.0046169
0.82691294,-0.73728114,-0.2702337,0.4325504,-0.47340772,-0.28986144,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.50266623,1.0046169
0.82691294,-0.73728114,-0.042953584,-0.4742788,-0.47340772,-0.45688555,-0.5685178
-1.5652279,1.3548127,-0.4975138,-0.4742788,0.767199,0.4587285,-0.5685178
-0.36915746,1.3548127,0.71464676,-0.4742788,-0.47340772,-0.3864537,-0.5685178
0.82691294,1.3548127,-0.34599373,-0.4742788,-0.47340772,-0.4895015,2.5777516
0.82691294,1.3548127,-0.34599373,-0.4742788,-0.47340772,-0.4895015,2.5777516
0.82691294,-0.73728114,0.86616683,0.4325504,4.4890194,-0.08661525,-0.5685178
-0.36915746,-0.73728114,0.03280645,0.4325504,-0.47340772,-0.090221345,1.0046169
0.82691294,1.3548127,1.244967,-0.4742788,0.767199,-0.35719025,1.0046169
0.82691294,-0.73728114,0.48736665,-0.4742788,-0.47340772,-0.5061878,-0.5685178
0.82691294,-0.73728114,-0.34599373,0.4325504,-0.47340772,-0.33614522,2.5777516
0.82691294,-0.73728114,0.108566485,-0.4742788,-0.47340772,-0.5021632,-0.5685178
-1.5652279,1.3548127,2.3813674,0.4325504,-0.47340772,0.86622703,1.0046169
0.82691294,1.3548127,-0.34599373,-0.4742788,-0.47340772,-0.5025817,1.0046169
0.82691294,1.3548127,-0.34599373,-0.4742788,-0.47340772,-0.49210146,2.5777516
-1.5652279,1.3548127,-0.34599373,-0.4742788,-0.47340772,0.746493,1.0046169
-1.5652279,-0.73728114,-0.2702337,0.4325504,-0.47340772,0.467617,1.0046169
0.82691294,-0.73728114,-0.8005539,0.4325504,-0.47340772,-0.5173402,-0.5685178
0.82691294,-0.73728114,-0.7247939,-0.4742788,-0.47340772,-0.48606443,-0.5685178
-1.5652279,-0.73728114,-0.4975138,-0.4742788,-0.47340772,2.0813434,1.0046169
0.82691294,1.3548127,-1.9369545,2.2462087,0.767199,-0.22395733,-0.5685178
-1.5652279,1.3548127,-0.34599373,0.4325504,-0.47340772,1.005497,1.0046169
0.82691294,1.3548127,-0.4975138,-0.4742788,-0.47340772,-0.5021632,-0.5685178
-1.5652279,-0.73728114,-0.11871362,-0.4742788,2.0078058,3.6080382,1.0046169
0.82691294,-0.73728114,-0.64903384,-0.4742788,-0.47340772,-0.5673126,1.0046169
0.82691294,-0.73728114,-0.7247939,-0.4742788,-0.47340772,-0.49159837,-0.5685178
-1.5652279,1.3548127,1.0176868,-0.4742788,-0.47340772,3.9305155,1.0046169
0.82691294,1.3548127,-2.0884745,-0.4742788,2.0078058,-0.3312814,1.0046169
0.82691294,-0.73728114,0.26008657,-0.4742788,-0.47340772,-0.48857987,-0.5685178
-1.5652279,1.3548127,0.48736665,0.4325504,-0.47340772,0.39835835,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.48916745,-0.5685178
-0.36915746,-0.73728114,-0.8005539,-0.4742788,-0.47340772,0.8310111,-0.5685178
0.82691294,-0.73728114,-2.0884745,4.0598674,2.0078058,0.2957291,-0.5685178
-0.36915746,1.3548127,0.5631267,-0.4742788,-0.47340772,-0.3864537,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.49252003,2.5777516
-0.36915746,1.3548127,-0.876314,-0.4742788,-0.47340772,-0.40657708,1.0046169
-1.5652279,-0.73728114,0.5631267,0.4325504,2.0078058,1.7667485,-0.5685178
0.82691294,-0.73728114,-0.57327384,-0.4742788,-0.47340772,-0.4911798,-0.5685178
0.82691294,-0.73728114,-0.042953584,1.3393795,-0.47340772,-0.48857987,-0.5685178
-1.5652279,1.3548127,-0.42175376,0.4325504,-0.47340772,1.6314188,1.0046169
0.82691294,1.3548127,-0.34599373,-0.4742788,2.0078058,-0.31199715,-0.5685178
0.82691294,-0.73728114,-0.4975138,-0.4742788,-0.47340772,-0.4911798,-0.5685178
0.82691294,1.3548127,0.18432651,-0.4742788,-0.47340772,-0.4900046,-0.5685178
-0.36915746,-0.73728114,1.320727,-0.4742788,-0.47340772,-0.12484968,-0.5685178
-0.36915746,-0.73728114,-0.42175376,-0.4742788,-0.47340772,-0.43676215,-0.5685178
-0.36915746,1.3548127,-0.042953584,-0.4742788,-0.47340772,-0.39349687,-0.5685178
0.82691294,-0.73728114,0.7904068,-0.4742788,-0.47340772,-0.48857987,-0.5685178
0.82691294,-0.73728114,-0.19447365,-0.4742788,-0.47340772,-0.48606443,-0.5685178
0.82691294,1.3548127,-0.57327384,0.4325504,-0.47340772,-0.45034543,-0.5685178
0.82691294,-0.73728114,-0.042953584,0.4325504,-0.47340772,-0.32910204,-0.5685178
0.82691294,1.3548127,-0.64903384,-0.4742788,-0.47340772,-0.47373885,-0.5685178
-0.36915746,-0.73728114,0.4116066,0.4325504,-0.47340772,-0.22546661,-0.5685178
0.82691294,-0.73728114,1.6995273,-0.4742788,-0.47340772,-0.49210146,-0.5685178
-0.36915746,-0.73728114,-1.9369545,0.4325504,0.767199,-0.2707442,-0.5685178
0.82691294,-0.73728114,-0.57327384,-0.4742788,-0.47340772,-0.49159837,-0.5685178
0.82691294,1.3548127,-0.34599373,2.2462087,0.767199,-0.13558148,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.48916745,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.51004547,2.5777516
-1.5652279,1.3548127,0.33584657,0.4325504,-0.47340772,1.163047,2.5777516
-0.36915746,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.6480577,-0.5685178
0.82691294,-0.73728114,1.169207,-0.4742788,-0.47340772,-0.48857987,-0.5685178
0.82691294,1.3548127,-0.34599373,-0.4742788,-0.47340772,-0.48606443,-0.5685178
-0.36915746,1.3548127,0.4116066,0.4325504,0.767199,0.005952329,-0.5685178
-0.36915746,1.3548127,-0.8005539,-0.4742788,2.0078058,-0.3864537,-0.5685178
-0.36915746,-0.73728114,0.108566485,-0.4742788,-0.47340772,-0.3864537,-0.5685178
0.82691294,1.3548127,-1.4066342,-0.4742788,2.0078058,-0.16207795,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.48916745,1.0046169
0.82691294,-0.73728114,-0.57327384,-0.4742788,-0.47340772,-0.4924375,2.5777516
0.82691294,-0.73728114,0.03280645,-0.4742788,-0.47340772,-0.48958603,-0.5685178
0.82691294,1.3548127,-0.042953584,0.4325504,0.767199,-0.35828096,-0.5685178
0.82691294,-0.73728114,-0.8005539,0.4325504,0.767199,-0.24131377,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.5021632,-0.5685178
-0.36915746,1.3548127,-0.042953584,0.4325504,-0.47340772,-0.12484968,-0.5685178
-0.36915746,1.3548127,-0.7247939,-0.4742788,-0.47340772,-0.12484968,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.49210146,2.5777516
0.82691294,-0.73728114,0.26008657,-0.4742788,-0.47340772,-0.48606443,-0.5685178
-1.5652279,-0.73728114,-0.042953584,-0.4742788,-0.47340772,-0.11378183,-0.5685178
0.82691294,1.3548127,-0.34599373,0.4325504,-0.47340772,-0.32407117,-0.5685178
-0.36915746,1.3548127,1.0176868,0.4325504,-0.47340772,-0.12484968,-0.5685178
0.82691294,-0.73728114,-0.876314,-0.4742788,-0.47340772,-0.50467855,-0.5685178
-1.5652279,-0.73728114,1.6237671,0.4325504,-0.47340772,0.47683957,-0.5685178
-1.5652279,1.3548127,-1.1035941,0.4325504,2.0078058,1.7667485,-0.5685178
0.82691294,1.3548127,-0.57327384,1.3393795,2.0078058,0.043683678,-0.5685178
-0.36915746,1.3548127,-0.34599373,1.3393795,3.2484124,-0.2707442,-0.5685178
-1.5652279,-0.73728114,2.6844077,0.4325504,4.4890194,4.6443925,-0.5685178
-0.36915746,-0.73728114,0.18432651,-0.4742788,-0.47340772,-0.43676215,-0.5685178
-0.36915746,1.3548127,1.244967,0.4325504,0.767199,-0.11981883,-0.5685178
0.82691294,-0.73728114,-0.64903384,-0.4742788,-0.47340772,-0.45688555,-0.5685178
0.82691294,-0.73728114,-0.2702337,0.4325504,-0.47340772,-0.49159837,-0.5685178
-0.36915746,1.3548127,-0.042953584,-0.4742788,-0.47340772,-0.3864537,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.48480672,-0.5685178
-1.5652279,-0.73728114,-1.8611944,-0.4742788,2.0078058,0.9992084,-0.5685178
-0.36915746,1.3548127,-1.1793541,-0.4742788,0.767199,-0.25565168,-0.5685178
-1.5652279,-0.73728114,0.4116066,-0.4742788,-0.47340772,-0.11378183,-0.5685178
0.82691294,1.3548127,-1.7854344,1.3393795,0.767199,-0.26051548,1.0046169
-1.5652279,-0.73728114,1.7752873,-0.4742788,-0.47340772,-0.03429444,-0.5685178
-0.36915746,-0.73728114,0.5631267,0.4325504,2.0078058,-0.08963375,-0.5685178
0.82691294,-0.73728114,-0.34599373,0.4325504,-0.47340772,-0.2462601,-0.5685178
-1.5652279,-0.73728114,0.108566485,-0.4742788,-0.47340772,-0.08963375,1.0046169
-1.5652279,-0.73728114,1.5480071,0.4325504,-0.47340772,1.1450205,1.0046169
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.48606443,-0.5685178
0.82691294,-0.73728114,0.03280645,-0.4742788,-0.47340772,-0.48916745,1.0046169
-1.5652279,-0.73728114,2.7601676,-0.4742788,-0.47340772,-0.11378183,-0.5685178
-1.5652279,1.3548127,-0.34599373,0.4325504,-0.47340772,0.39559135,-0.5685178
-0.36915746,1.3548127,1.6237671,-0.4742788,-0.47340772,-0.43676215,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.49210146,2.5777516
-1.5652279,-0.73728114,1.4722471,-0.4742788,-0.47340772,-0.11378183,-0.5685178
0.82691294,-0.73728114,0.4116066,-0.4742788,-0.47340772,-0.48606443,-0.5685178
-1.5652279,-0.73728114,1.3964871,-0.4742788,-0.47340772,0.12669264,-0.5685178
-0.36915746,-0.73728114,1.4722471,-0.4742788,-0.47340772,-0.3864537,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.48606443,-0.5685178
0.82691294,-0.73728114,0.71464676,-0.4742788,-0.47340772,-0.5061878,-0.5685178
-0.36915746,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.6480577,-0.5685178
-1.5652279,-0.73728114,2.0783274,-0.4742788,-0.47340772,-0.11378183,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.49260455,2.5777516
0.82691294,1.3548127,-2.1074145,1.3393795,0.767199,-0.26051548,1.0046169
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.5021632,-0.5685178
0.82691294,-0.73728114,0.71464676,-0.4742788,-0.47340772,-0.47373885,-0.5685178
-0.36915746,1.3548127,0.33584657,0.4325504,2.0078058,-0.08963375,-0.5685178
-0.36915746,1.3548127,-0.42175376,-0.4742788,-0.47340772,-0.370522,1.0046169
0.82691294,1.3548127,-0.4975138,-0.4742788,-0.47340772,-0.4500939,-0.5685178
-1.5652279,-0.73728114,-0.34599373,-0.4742788,-0.47340772,0.39835835,-0.5685178
-0.36915746,-0.73728114,0.4116066,0.4325504,-0.47340772,-0.22546661,-0.5685178
0.82691294,-0.73728114,0.03280645,0.4325504,-0.47340772,-0.5062723,-0.5685178
0.82691294,-0.73728114,-0.4975138,-0.4742788,-0.47340772,-0.49671373,-0.5685178
0.82691294,1.3548127,-2.0127144,-0.4742788,0.767199,-0.4007916,-0.5685178
0.82691294,-0.73728114,-1.4823942,4.0598674,2.0078058,0.2957291,-0.5685178
-0.36915746,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.6480577,-0.5685178
0.82691294,-0.73728114,1.6237671,-0.4742788,-0.47340772,-0.48606443,-0.5685178
0.82691294,1.3548127,2.6086476,-0.4742788,-0.47340772,-0.45512474,-0.5685178
-1.5652279,-0.73728114,-0.2702337,0.4325504,-0.47340772,1.1847641,1.0046169
0.82691294,1.3548127,-0.34599373,2.2462087,0.767199,-0.13558148,-0.5685178
-1.5652279,1.3548127,0.48736665,0.4325504,-0.47340772,1.163047,-0.5685178
-1.5652279,-0.73728114,2.2298474,-0.4742788,-0.47340772,-0.050393134,1.0046169
0.82691294,-0.73728114,0.108566485,-0.4742788,-0.47340772,-0.48606443,-0.5685178
0.82691294,-0.73728114,-1.4823942,0.4325504,0.767199,-0.32809588,-0.5685178
0.82691294,-0.73728114,-0.34599373,0.4325504,-0.47340772,-0.2462601,-0.5685178
0.82691294,-0.73728114,-0.57327384,-0.4742788,-0.47340772,-0.5021632,-0.5685178
-1.5652279,-0.73728114,2.0025673,-0.4742788,-0.47340772,-0.03429444,-0.5685178
-1.5652279,-0.73728114,3.2147279,-0.4742788,-0.47340772,0.3481344,1.0046169
0.82691294,-0.73728114,-0.57327384,-0.4742788,-0.47340772,-0.48606443,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.35710776,1.0046169
-1.5652279,1.3548127,1.9268073,0.4325504,-0.47340772,0.9269333,1.0046169
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.34419456,-0.5685178
-1.5652279,1.3548127,-0.2702337,0.4325504,2.0078058,2.4016414,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.4911798,-0.5685178
0.82691294,-0.73728114,-0.876314,-0.4742788,-0.47340772,-0.47373885,-0.5685178
0.82691294,1.3548127,-0.57327384,-0.4742788,-0.47340772,-0.49210146,2.5777516
0.82691294,1.3548127,-0.34599373,-0.4742788,-0.47340772,-0.49453238,2.5777516
0.82691294,1.3548127,0.63888675,-0.4742788,-0.47340772,-0.45512474,-0.5685178
-1.5652279,1.3548127,-0.952074,-0.4742788,-0.47340772,1.0926151,-0.5685178
-1.5652279,-0.73728114,-0.8005539,0.4325504,-0.47340772,1.543379,1.0046169
-0.36915746,1.3548127,0.33584657,-0.4742788,2.0078058,-0.12484968,-0.5685178
-1.5652279,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.11378183,-0.5685178
0.82691294,-0.73728114,-0.042953584,-0.4742788,-0.47340772,-0.19477844,-0.5685178
0.82691294,-0.73728114,-0.19447365,-0.4742788,-0.47340772,0.48882905,-0.5685178
0.82691294,-0.73728114,0.03280645,-0.4742788,-0.47340772,-0.49210146,2.5777516
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.48606443,-0.5685178
-1.5652279,-0.73728114,0.5631267,-0.4742788,-0.47340772,-0.1190642,-0.5685178
-1.5652279,1.3548127,1.9268073,0.4325504,-0.47340772,0.54727143,1.0046169
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.49721682,-0.5685178
-1.5652279,-0.73728114,1.3964871,-0.4742788,-0.47340772,0.036556005,-0.5685178
-0.36915746,1.3548127,0.4116066,-0.4742788,-0.47340772,-0.43676215,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.16207795,2.5777516
-0.36915746,1.3548127,0.5631267,0.4325504,-0.47340772,-0.12484968,-0.5685178
0.82691294,-0.73728114,0.26008657,-0.4742788,-0.47340772,-0.48916745,-0.5685178
-1.5652279,1.3548127,0.108566485,-0.4742788,-0.47340772,1.2334788,-0.5685178
0.82691294,-0.73728114,-0.4975138,-0.4742788,-0.47340772,-0.48916745,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.50266623,1.0046169
-1.5652279,1.3548127,1.169207,-0.4742788,0.767199,0.51868004,1.0046169
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.5025817,1.0046169
0.82691294,-0.73728114,0.90404683,-0.4742788,-0.47340772,-0.49210146,2.5777516
-0.36915746,1.3548127,1.6237671,-0.4742788,-0.47340772,-0.43676215,-0.5685178
-1.5652279,-0.73728114,-0.34599373,-0.4742788,-0.47340772,3.8148906,-0.5685178
0.82691294,-0.73728114,0.7904068,-0.4742788,-0.47340772,-0.48857987,-0.5685178
-0.36915746,-0.73728114,-0.42175376,1.3393795,0.767199,-0.41663876,-0.5685178
-0.36915746,1.3548127,-2.0127144,0.4325504,0.767199,-0.12484968,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.5025817,1.0046169
0.82691294,-0.73728114,-0.876314,0.4325504,0.767199,-0.5025817,1.0046169
0.82691294,1.3548127,-0.34599373,-0.4742788,2.0078058,-0.19813302,1.0046169
0.82691294,1.3548127,0.108566485,-0.4742788,-0.47340772,-0.47373885,-0.5685178
-0.36915746,1.3548127,-1.6339144,-0.4742788,2.0078058,-0.11981883,-0.5685178
-1.5652279,-0.73728114,1.244967,-0.4742788,-0.47340772,-0.11378183,-0.5685178
-1.5652279,1.3548127,0.108566485,-0.4742788,-0.47340772,1.4935737,1.0046169
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.3562686,-0.5685178
-1.5652279,1.3548127,-0.4975138,-0.4742788,2.0078058,0.34804988,1.0046169
-1.5652279,1.3548127,0.5631267,-0.4742788,2.0078058,0.78070265,-0.5685178
0.82691294,1.3548127,-1.4823942,3.153038,2.0078058,-0.018698826,-0.5685178
0.82691294,1.3548127,-1.3308742,3.153038,2.0078058,-0.018698826,-0.5685178
-0.36915746,-0.73728114,0.26008657,0.4325504,-0.47340772,-0.12484968,-0.5685178
-1.5652279,-0.73728114,1.6237671,0.4325504,-0.47340772,1.4935737,1.0046169
-1.5652279,-0.73728114,2.6844077,-0.4742788,-0.47340772,-0.12484968,-0.5685178
-0.36915746,1.3548127,-0.7247939,0.4325504,-0.47340772,-0.12484968,-0.5685178
-0.36915746,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.36909726,1.0046169
0.82691294,-0.73728114,0.33584657,0.4325504,0.767199,-0.23502521,-0.5685178
-0.36915746,-0.73728114,-1.5581542,0.4325504,0.767199,0.091476716,-0.5685178
-1.5652279,-0.73728114,-0.876314,-0.4742788,2.0078058,1.5832897,1.0046169
-0.36915746,-0.73728114,-0.11871362,-0.4742788,-0.47340772,-0.12484968,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.4905077,2.5777516
0.82691294,-0.73728114,-0.4975138,-0.4742788,-0.47340772,-0.50266623,1.0046169
0.82691294,1.3548127,-0.4975138,-0.4742788,-0.47340772,-0.49159837,-0.5685178
-1.5652279,-0.73728114,2.5328877,-0.4742788,-0.47340772,-0.11378183,-0.5685178
-1.5652279,1.3548127,1.4722471,0.4325504,-0.47340772,0.14882833,1.0046169
-1.5652279,-0.73728114,-0.34599373,-0.4742788,-0.47340772,3.9305155,1.0046169
-1.5652279,1.3548127,0.7904068,0.4325504,0.767199,0.95476997,-0.5685178
0.82691294,1.3548127,0.5631267,0.4325504,-0.47340772,-0.2979108,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.49210146,2.5777516
0.82691294,-0.73728114,0.86616683,-0.4742788,-0.47340772,-0.48916745,-0.5685178
-0.36915746,-0.73728114,-0.042953584,-0.4742788,-0.47340772,-0.376392,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.48606443,-0.5685178
0.82691294,1.3548127,-0.34599373,-0.4742788,-0.47340772,-0.48606443,-0.5685178
0.82691294,-0.73728114,-0.34599373,1.3393795,-0.47340772,-0.16207795,-0.5685178
0.82691294,-0.73728114,-0.7247939,-0.4742788,-0.47340772,-0.48916745,-0.5685178
0.82691294,1.3548127,0.03280645,-0.4742788,4.4890194,-0.22395733,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.5025817,1.0046169
0.82691294,-0.73728114,0.26008657,-0.4742788,-0.47340772,-0.4900046,-0.5685178
-0.36915746,-0.73728114,2.5328877,-0.4742788,-0.47340772,-0.43676215,-0.5685178
-1.5652279,1.3548127,1.8510473,1.3393795,-0.47340772,0.38787806,-0.5685178
-1.5652279,-0.73728114,0.5631267,-0.4742788,-0.47340772,-0.11705185,-0.5685178
0.82691294,1.3548127,-0.34599373,-0.4742788,-0.47340772,-0.49210146,2.5777516
0.82691294,-0.73728114,-0.952074,-0.4742788,-0.47340772,-0.48606443,-0.5685178
0.82691294,-0.73728114,-0.7247939,-0.4742788,-0.47340772,-0.3562686,-0.5685178
-0.36915746,1.3548127,0.4116066,-0.4742788,-0.47340772,-0.3864537,-0.5685178
-1.5652279,1.3548127,0.7904068,0.4325504,-0.47340772,0.47683957,-0.5685178
0.82691294,1.3548127,-0.34599373,0.4325504,-0.47340772,-0.35710776,1.0046169
0.82691294,-0.73728114,0.26008657,-0.4742788,-0.47340772,-0.48857987,-0.5685178
-0.36915746,1.3548127,-0.2702337,0.4325504,0.767199,-0.044356134,-0.5685178
-1.5652279,1.3548127,0.7904068,0.4325504,0.767199,1.5832897,1.0046169
-0.36915746,-0.73728114,1.9268073,-0.4742788,-0.47340772,-0.12484968,-0.5685178
-1.5652279,-0.73728114,0.5631267,-0.4742788,-0.47340772,0.15939315,1.0046169
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.4727327,1.0046169
-1.5652279,1.3548127,-0.8005539,-0.4742788,2.0078058,0.95476997,-0.5685178
-0.36915746,-0.73728114,1.3964871,-0.4742788,-0.47340772,-0.3462069,-0.5685178
-1.5652279,-0.73728114,2.3813674,0.4325504,0.767199,0.94571435,1.0046169
0.82691294,-0.73728114,-0.4975138,-0.4742788,-0.47340772,-0.48606443,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.48606443,-0.5685178
0.82691294,-0.73728114,0.48736665,-0.4742788,-0.47340772,-0.50467855,-0.5685178
-1.5652279,1.3548127,1.7752873,0.4325504,-0.47340772,0.9269333,1.0046169
0.82691294,-0.73728114,1.3964871,-0.4742788,-0.47340772,-0.5021632,-0.5685178
0.82691294,1.3548127,-0.34599373,-0.4742788,2.0078058,-0.49210146,2.5777516
-0.36915746,-0.73728114,0.63888675,0.4325504,-0.47340772,-0.12484968,-0.5685178
0.82691294,-0.73728114,0.5631267,0.4325504,0.767199,-0.16207795,-0.5685178
-0.36915746,1.3548127,-0.34599373,-0.4742788,-0.47340772,0.01601402,-0.5685178
0.82691294,-0.73728114,1.5480071,-0.4742788,-0.47340772,-0.6480577,-0.5685178
0.82691294,-0.73728114,-0.34599373,-0.4742788,-0.47340772,-0.50266623,1.0046169
-1.5652279,-0.73728114,1.5480071,0.4325504,-0.47340772,0.49755052,1.0046169
-0.36915746,1.3548127,-0.34599373,1.3393795,0.767199,-0.10472629,-0.5685178
